Date,Symbol,Open,High,Low,Close,VWAP,Volume,Turnover
19-10-2018,ITC,285,291.55,284.75,289.45,288.32,8032126,2.31578E+14
22-10-2018,ITC,292,293.1,287.3,288.5,290.63,12484871,3.62851E+14
23-10-2018,ITC,286,291.2,283.55,286,287.61,10843970,3.11879E+14
24-10-2018,ITC,288.7,289.65,286.35,287.75,288.33,8690022,2.50562E+14
25-10-2018,ITC,286,289.5,284.5,287.55,287.25,9584217,2.75304E+14
26-10-2018,ITC,289.7,289.8,276,280.9,281.31,21475541,6.04126E+14
29-10-2018,ITC,281.9,285.25,278.95,283.5,282.71,11342580,3.20662E+14
30-10-2018,ITC,283.25,283.85,278,278.95,280.55,6847149,1.92093E+14
31-10-2018,ITC,279.55,281,272.85,280.1,277.1,13501859,3.74137E+14
01-11-2018,ITC,280,281.8,274.8,277.4,277.04,9452718,2.61878E+14
02-11-2018,ITC,278.3,285.95,278.3,283.25,282.86,11644681,3.29381E+14
05-11-2018,ITC,285.25,285.25,278.4,279.6,280.43,7381232,2.06994E+14
06-11-2018,ITC,281.1,281.85,276.1,277.3,277.91,9766345,2.71416E+14
07-11-2018,ITC,281,281,278.8,280.05,279.8,957139,2.67804E+13
09-11-2018,ITC,279,279.7,275.9,277.25,277.48,15034793,4.17186E+14
12-11-2018,ITC,277.8,278.2,273.25,273.85,275.29,7047500,1.94013E+14
13-11-2018,ITC,273.95,277.9,273.15,276.85,275.13,6700755,1.84356E+14
14-11-2018,ITC,278.1,278.4,274.65,276.45,276.23,6915975,1.91039E+14
15-11-2018,ITC,276.85,279.25,273.5,274.5,276.1,12153864,3.35574E+14
16-11-2018,ITC,275.8,278.3,275.25,276.55,276.61,12635521,3.49512E+14
19-11-2018,ITC,277.35,285,276.5,284.5,281.29,16720100,4.70314E+14
20-11-2018,ITC,285,286.65,281.8,283.85,284.45,7796633,2.21772E+14
21-11-2018,ITC,284.5,284.8,280,281.75,281.99,5650063,1.59325E+14
22-11-2018,ITC,282,284.5,279.6,280.5,281.79,6680354,1.88243E+14
26-11-2018,ITC,281.25,286.35,280.7,285.65,284.26,8948042,2.54358E+14
27-11-2018,ITC,286.1,286.45,282.8,284.85,284.28,6881741,1.95635E+14
28-11-2018,ITC,285.4,287.95,280.8,282.2,283.94,8856761,2.51477E+14
29-11-2018,ITC,283.65,289.3,283.45,287.55,287.04,13657479,3.92024E+14
30-11-2018,ITC,289.5,290,284.8,285.8,286.99,8639876,2.47952E+14
03-12-2018,ITC,287.25,289.5,282.55,282.95,285.71,8565591,2.44729E+14
04-12-2018,ITC,281,283.3,280.95,281.85,282.12,6305882,1.77902E+14
05-12-2018,ITC,281,281.8,274.2,275.35,276.58,11453283,3.16771E+14
06-12-2018,ITC,274.5,274.9,271.5,273.05,273.28,9682118,2.64588E+14
07-12-2018,ITC,274.95,276.2,273.3,274.05,274.54,8103784,2.22484E+14
10-12-2018,ITC,272,272.3,269.15,270.45,270.45,6683094,1.80743E+14
11-12-2018,ITC,268.4,276.05,268.2,274.7,272.14,10238800,2.78642E+14
12-12-2018,ITC,275.7,277.7,272.6,276.05,274.97,10084682,2.77301E+14
13-12-2018,ITC,279,279.4,273.5,275.3,276.73,15821425,4.37831E+14
14-12-2018,ITC,274.35,277.25,273.9,275.75,275.73,8594764,2.36985E+14
17-12-2018,ITC,277,281.4,275.9,279.85,279.14,12232198,3.4145E+14
18-12-2018,ITC,279.05,280.6,277,278.15,278.46,8832786,2.45959E+14
19-12-2018,ITC,279,284,278.5,283.45,282.31,13133469,3.70772E+14
20-12-2018,ITC,281,284.4,281,282.65,282.65,4964496,1.40319E+14
21-12-2018,ITC,283,284,276.05,276.75,278.72,6816618,1.89991E+14
24-12-2018,ITC,278.85,280.7,275.25,276,278.38,8540575,2.37756E+14
26-12-2018,ITC,276.35,278.8,274.8,276.65,277.08,8494118,2.35352E+14
27-12-2018,ITC,279,281.65,277.3,280.75,279.93,11441104,3.20276E+14
28-12-2018,ITC,279.15,284,279.15,282.25,282.2,13194286,3.72349E+14
31-12-2018,ITC,282.8,283.85,281.1,281.65,282.39,5452405,1.53972E+14
01-01-2019,ITC,282.2,283.55,279.8,282.7,281.41,2490548,7.00866E+13
02-01-2019,ITC,282.25,283.25,277.55,280.6,280.46,9934187,2.78616E+14
03-01-2019,ITC,280.6,282.45,277.75,278.85,279.76,6114946,1.71072E+14
04-01-2019,ITC,279.15,282.95,279.15,280.95,281.12,7805148,2.19419E+14
07-01-2019,ITC,284.3,285.25,281,281.65,282.6,9757529,2.7575E+14
08-01-2019,ITC,282,285.5,281.35,284.25,283.69,7480522,2.12214E+14
09-01-2019,ITC,285.6,291.7,284.6,290.4,288.51,12182118,3.51467E+14
10-01-2019,ITC,290.75,293.7,288.9,289.6,291.17,10288580,2.99576E+14
11-01-2019,ITC,291.9,296,291.5,295.35,294.22,16773035,4.9349E+14
14-01-2019,ITC,294.5,294.8,290,294.3,292.6,6400147,1.87271E+14
15-01-2019,ITC,295.25,297.4,294,296.55,296.12,7213165,2.13599E+14
16-01-2019,ITC,296,296.55,291.7,294.05,294.08,7784035,2.28909E+14
17-01-2019,ITC,294.1,295.6,290.15,293.95,292.42,10601100,3.09997E+14
18-01-2019,ITC,293.25,295.1,290.65,291.45,292,10994807,3.21048E+14
21-01-2019,ITC,292.85,293.2,288.7,289.9,290.9,8203333,2.38635E+14
22-01-2019,ITC,289.85,291,285.15,289.75,287.89,10329563,2.97377E+14
23-01-2019,ITC,291.5,294.4,275,277.3,284.09,40188183,1.14169E+15
24-01-2019,ITC,279.3,283.35,277.85,278.9,280.55,28026449,7.86284E+14
25-01-2019,ITC,280,282.7,278.5,279.2,280.86,8897906,2.49906E+14
28-01-2019,ITC,278.9,279.45,274.2,274.75,276.75,8992136,2.48862E+14
29-01-2019,ITC,275.3,279,274.75,278.45,276.78,6998389,1.93702E+14
30-01-2019,ITC,280.1,280.2,274.2,275.5,275.93,10449713,2.88337E+14
31-01-2019,ITC,276.5,279.6,273.6,278.65,277.32,15346406,4.2558E+14
01-02-2019,ITC,280.65,285.2,279.1,280.85,281.39,18353829,5.16458E+14
04-02-2019,ITC,281.9,281.9,276.05,277.1,278.63,6056619,1.68758E+14
05-02-2019,ITC,277.35,277.8,272.5,274.15,274.72,9827060,2.69967E+14
06-02-2019,ITC,275,278.4,274.55,277.7,276.88,8097580,2.24205E+14
07-02-2019,ITC,277.9,281,277,280.3,279.09,5947966,1.66005E+14
08-02-2019,ITC,279.5,281.2,274.6,275.5,277.7,4405887,1.22352E+14
11-02-2019,ITC,275.8,278.2,268.45,277.1,274.4,9952322,2.73094E+14
12-02-2019,ITC,277.05,280.5,274.6,275.3,277.85,7341352,2.03976E+14
13-02-2019,ITC,280.05,283.9,275.2,276.85,279.84,15344186,4.29389E+14
14-02-2019,ITC,277,280.2,277,277.9,278.42,9993785,2.78246E+14
15-02-2019,ITC,279,280.95,275.4,280.1,278.4,37552143,1.04546E+15
18-02-2019,ITC,278.8,282.45,273.9,274.7,278.1,40666405,1.13094E+15
19-02-2019,ITC,274,279.2,274,275.9,277.69,34451117,9.56661E+14
20-02-2019,ITC,277.25,277.5,274.25,275.85,275.38,5977880,1.6462E+14
21-02-2019,ITC,275.9,276.75,274.2,275.05,275.06,6995026,1.92408E+14
22-02-2019,ITC,275.6,275.95,273.1,274.3,273.97,8763445,2.40095E+14
25-02-2019,ITC,274.5,277.15,273,276.7,275.47,30047503,8.27715E+14
26-02-2019,ITC,274.95,277,274.05,275.5,275.46,11779606,3.2448E+14
27-02-2019,ITC,276,278.9,273.9,275.1,275.81,13128412,3.62097E+14
28-02-2019,ITC,277.3,277.3,274.25,276.05,275.78,43208896,1.1916E+15
01-03-2019,ITC,276.45,279,276.25,278.2,277.46,8830848,2.4502E+14
05-03-2019,ITC,280,284,276.05,282.55,279.76,13580306,3.79929E+14
06-03-2019,ITC,285,289.2,284.75,285.75,286.76,20045621,5.74837E+14
07-03-2019,ITC,286.7,291,285.85,290.1,288.8,14287507,4.12628E+14
08-03-2019,ITC,290.3,293,288.4,292,291.53,12681454,3.69698E+14
11-03-2019,ITC,293,294.9,291.1,292.95,293.18,14720968,4.31594E+14
12-03-2019,ITC,294,295.65,293.15,294.5,294.38,14142103,4.16322E+14
13-03-2019,ITC,295,297,294.15,294.9,295.2,11070294,3.26799E+14
14-03-2019,ITC,295.4,296,290.45,295.5,293.62,10113962,2.9697E+14
15-03-2019,ITC,295.95,296.55,289.35,290.8,291.9,21395473,6.24545E+14
18-03-2019,ITC,292,294.2,291.3,293.75,292.93,9166882,2.68525E+14
19-03-2019,ITC,294.6,300,293.35,299.45,297.34,15756420,4.68505E+14
20-03-2019,ITC,300,301.95,296.6,298.9,299.02,15619922,4.67075E+14
22-03-2019,ITC,300,300,296.55,298.2,298.11,8067384,2.40495E+14
25-03-2019,ITC,297,297,293.2,295.05,294.75,8015871,2.36268E+14
26-03-2019,ITC,295,296.35,291.05,293.4,293.19,10763629,3.15582E+14
27-03-2019,ITC,294,296.7,291.6,293.1,294.27,8432517,2.4814E+14
28-03-2019,ITC,294.1,302,293,300,298.2,17752380,5.29383E+14
29-03-2019,ITC,302,303,295.45,297.25,297.57,11913335,3.54508E+14
01-04-2019,ITC,297,299.2,296.55,297.25,297.81,6203276,1.84743E+14
02-04-2019,ITC,297.4,300,294.65,297.9,297.74,9849417,2.93259E+14
03-04-2019,ITC,298,299,295.15,296.15,297.5,9064767,2.69678E+14
04-04-2019,ITC,296,297.3,293.75,294.8,294.95,6965053,2.05434E+14
05-04-2019,ITC,295.05,296.4,292.65,294.55,294.04,7806991,2.29557E+14
08-04-2019,ITC,294.65,295,291.7,292.75,292.86,5288853,1.54888E+14
09-04-2019,ITC,292.5,296.7,292.25,296.3,295.24,6175672,1.82334E+14
10-04-2019,ITC,296.05,296.55,293.5,294.7,295.11,5334642,1.57429E+14
11-04-2019,ITC,294.55,297.45,293,296.4,295.33,10764968,3.17919E+14
12-04-2019,ITC,296.65,307.4,295.6,305.75,302.46,21818291,6.59911E+14
15-04-2019,ITC,307.9,310,304.35,305.5,306.76,12612414,3.86904E+14
16-04-2019,ITC,306.8,309.95,306.15,307.2,308.2,9746168,3.00374E+14
18-04-2019,ITC,308.25,308.25,303.55,304.4,305.58,8838122,2.70079E+14
22-04-2019,ITC,303.85,305.5,301.05,301.8,302.48,6672456,2.01826E+14
23-04-2019,ITC,302.15,304.8,301.55,303.4,303.55,7496038,2.27545E+14
24-04-2019,ITC,303.4,307.2,298.5,306.45,302.71,11447878,3.46538E+14
25-04-2019,ITC,307.25,309.8,302,304.15,305.76,23240675,7.10611E+14
26-04-2019,ITC,304.6,306.4,302.55,304.55,304.33,4654775,1.41658E+14
30-04-2019,ITC,304.55,307.55,299.5,301.35,302.17,11163210,3.37319E+14
02-05-2019,ITC,301.1,306.5,300.6,305,303.85,7493271,2.27685E+14
03-05-2019,ITC,304.25,307.45,303.3,304.25,305.73,5885895,1.7995E+14
06-05-2019,ITC,304,307.5,300.75,307,305,6737627,2.05498E+14
07-05-2019,ITC,308.25,309.5,300.85,301.9,305.31,8655871,2.6427E+14
08-05-2019,ITC,300,303.4,298.65,300.65,301.46,7876031,2.37434E+14
09-05-2019,ITC,299.4,301.3,296.35,299.85,299.17,10223616,3.05855E+14
10-05-2019,ITC,300,300.45,296.9,297.75,298.68,6904657,2.0623E+14
13-05-2019,ITC,295.1,303.5,287.7,289.3,296.21,35880558,1.06281E+15
14-05-2019,ITC,291,298.25,288.85,294.35,294.07,21145245,6.21816E+14
15-05-2019,ITC,297.55,299.3,292,297.05,296.8,17894032,5.31101E+14
16-05-2019,ITC,297,297,293.25,294.75,294.8,7354375,2.16807E+14
17-05-2019,ITC,295.1,302.35,295.1,301.4,299.22,11194900,3.34968E+14
20-05-2019,ITC,306.85,307.55,302.1,307,305.1,11013451,3.36022E+14
21-05-2019,ITC,307,310,305.3,305.9,307.81,10518883,3.23779E+14
22-05-2019,ITC,302.15,302.8,296.8,299.75,299.48,13737694,4.11415E+14
23-05-2019,ITC,305,305.6,287,288.2,294.75,31380501,9.24956E+14
24-05-2019,ITC,291.5,291.65,287.3,290.45,289.83,10879657,3.15325E+14
27-05-2019,ITC,291.25,293.55,289.05,290.85,291.65,9024193,2.6319E+14
28-05-2019,ITC,291.8,292,288.1,288.9,289.3,15598601,4.5127E+14
29-05-2019,ITC,288.8,291.7,287.6,288.1,289.46,7255516,2.10018E+14
30-05-2019,ITC,289,291.05,288.3,288.65,289.53,8656311,2.50623E+14
31-05-2019,ITC,289.35,291.5,277.45,278.55,282.35,26281811,7.42077E+14
03-06-2019,ITC,281.4,281.5,275.3,278.55,277.56,19569620,5.43169E+14
04-06-2019,ITC,279.25,282.15,278.8,279.25,280.31,13850737,3.88248E+14
06-06-2019,ITC,280.4,280.4,275.3,275.75,277.27,10660963,2.95599E+14
07-06-2019,ITC,276.8,276.8,274.2,275.25,275.22,7699206,2.11895E+14
10-06-2019,ITC,278.3,280.55,276.9,279.4,278.72,8615348,2.40128E+14
11-06-2019,ITC,280.9,281.4,279.2,279.85,280.17,8461371,2.3706E+14
12-06-2019,ITC,281.4,281.4,278.25,279.95,279.84,8247867,2.30811E+14
13-06-2019,ITC,278.9,281.35,278.55,280.6,279.98,7198584,2.01543E+14
14-06-2019,ITC,280.5,280.5,277.15,278.05,278.81,7908039,2.20485E+14
17-06-2019,ITC,278.85,278.85,274.45,275,276.08,10013278,2.76446E+14
18-06-2019,ITC,276.15,277.85,274,275.1,275.88,13845733,3.81978E+14
19-06-2019,ITC,275.7,278.9,275.6,277.2,277.11,9046515,2.50691E+14
20-06-2019,ITC,277,277.95,275.35,277,276.4,10566110,2.92046E+14
21-06-2019,ITC,276.65,276.65,273.25,274.25,274.41,18595809,5.10288E+14
24-06-2019,ITC,274.25,277.5,274.25,276.25,276.29,8935066,2.46871E+14
25-06-2019,ITC,275.05,280,274.25,278.5,277.68,12379897,3.43759E+14
26-06-2019,ITC,278.45,278.7,276.35,277.4,277.5,7421269,2.05937E+14
27-06-2019,ITC,277.95,278.2,272.8,273.5,274.82,23308215,6.40554E+14
28-06-2019,ITC,274.1,275.45,272.5,273.85,273.98,8449727,2.31505E+14
01-07-2019,ITC,274.4,276.25,274.15,274.95,275.18,5042447,1.38758E+14
02-07-2019,ITC,275.35,275.65,273.2,273.85,273.97,9976439,2.73329E+14
03-07-2019,ITC,274.3,277.55,272.15,276.7,273.97,18120809,4.96457E+14
04-07-2019,ITC,277.45,278.25,275.2,277.65,276.63,9697597,2.68261E+14
05-07-2019,ITC,277.65,281.85,268,279.45,276.25,37047327,1.02344E+15
08-07-2019,ITC,280.15,282.9,275.8,277.45,278.85,12169249,3.39345E+14
09-07-2019,ITC,276.95,277.55,272.15,273.1,273.98,7706490,2.11143E+14
10-07-2019,ITC,273.55,275.25,270.75,273.15,273.82,8162744,2.23511E+14
11-07-2019,ITC,274,276.9,273.6,275.65,275.86,8403695,2.31821E+14
12-07-2019,ITC,275.4,276.45,273.1,275.05,275.01,10468936,2.8791E+14
15-07-2019,ITC,275,275.6,270.55,270.95,272.07,8536705,2.32257E+14
16-07-2019,ITC,271,272.75,270.6,271.95,271.66,6357525,1.72707E+14
17-07-2019,ITC,272.45,273.15,270.7,272.9,272.3,6294203,1.71391E+14
18-07-2019,ITC,272.95,275.1,272.3,273,273.86,9096757,2.49125E+14
19-07-2019,ITC,274.1,274.25,268,268.3,269.75,7986847,2.15447E+14
22-07-2019,ITC,268,268.2,264,264.4,265.53,13516960,3.5891E+14
23-07-2019,ITC,265.5,271.7,265,270.65,268.88,14396986,3.87102E+14
24-07-2019,ITC,270.3,273.35,267.9,270.85,270.08,12072603,3.26057E+14
25-07-2019,ITC,271,272.5,266.9,267.85,269.13,17669912,4.75557E+14
26-07-2019,ITC,268.75,271,266.9,270.4,269.59,4788040,1.29082E+14
29-07-2019,ITC,270,271.15,266.5,267.75,268.53,5525308,1.48372E+14
30-07-2019,ITC,268,270.1,266.55,268.9,268.33,13233351,3.55086E+14
31-07-2019,ITC,268.6,271.1,266,270.2,268.62,13649764,3.66655E+14
01-08-2019,ITC,270.45,270.7,266.5,267.55,268.26,5925611,1.58958E+14
02-08-2019,ITC,267.2,267.2,263.1,264.5,264.78,8890911,2.35415E+14
05-08-2019,ITC,264.4,264.5,257.65,259.8,259.65,11556743,3.00066E+14
06-08-2019,ITC,258.75,261.5,258.15,258.9,259.8,9408544,2.4443E+14
07-08-2019,ITC,259.05,259.35,253.1,253.65,255.88,8489812,2.1724E+14
08-08-2019,ITC,255,258.7,253,257.75,255.73,6370866,1.62922E+14
09-08-2019,ITC,258.85,258.85,253.5,254.2,254.99,9927337,2.53138E+14
13-08-2019,ITC,253.8,254,244,246.3,247.57,20992894,5.19713E+14
14-08-2019,ITC,246.3,253.6,244.05,248.75,249.79,13809031,3.44938E+14
16-08-2019,ITC,248.75,253.4,247.4,253,251.44,10337358,2.59919E+14
19-08-2019,ITC,253.5,257.3,250.95,251.55,254.36,12524627,3.18572E+14
20-08-2019,ITC,251.6,251.95,245.45,246.5,247.35,15000271,3.71034E+14
21-08-2019,ITC,246.7,246.9,240.85,241.45,242.98,14736226,3.58067E+14
22-08-2019,ITC,242.2,246,239,240.05,242.66,10513066,2.55111E+14
23-08-2019,ITC,239,239.45,234.65,236.1,236.55,16440329,3.88894E+14
26-08-2019,ITC,240.7,243.45,234.95,242.5,240.73,12857092,3.09503E+14
27-08-2019,ITC,243.95,246.3,242.7,245.5,245.22,14529777,3.56296E+14
28-08-2019,ITC,246.15,247.65,243.1,245.95,245.55,8894489,2.18402E+14
29-08-2019,ITC,243.95,245.45,240.15,241.2,242.37,11105245,2.69154E+14
30-08-2019,ITC,242.75,247.2,239.05,245.65,244.01,11772247,2.87259E+14
03-09-2019,ITC,244.45,244.45,240.65,241.55,242.18,9546229,2.31187E+14
04-09-2019,ITC,241.6,244.55,241.3,243.25,243.17,7032392,1.71004E+14
05-09-2019,ITC,242,246.9,242,244.25,244.46,8451611,2.06611E+14
06-09-2019,ITC,244.3,245.85,243.25,243.9,244.19,8704669,2.12563E+14
09-09-2019,ITC,244.65,246.5,243.2,245.5,245.47,9085228,2.23017E+14
11-09-2019,ITC,244.6,245.45,243,243.75,243.89,8968683,2.1874E+14
12-09-2019,ITC,244.3,245,240,240.75,242.19,8083759,1.95783E+14
13-09-2019,ITC,241,242.45,238.6,239.9,240.31,14031943,3.37203E+14
16-09-2019,ITC,239.5,240.85,238.3,239.4,239.29,7084644,1.69531E+14
17-09-2019,ITC,239.8,240.1,236.8,237.2,238.09,10672279,2.54097E+14
18-09-2019,ITC,237.7,242.3,234.05,239.25,237.53,19956339,4.7403E+14
19-09-2019,ITC,239.95,239.95,236.1,236.7,237.42,8483309,2.0141E+14
20-09-2019,ITC,237,248.5,234.3,238.05,240.62,63568127,1.52955E+15
23-09-2019,ITC,250,260.5,249.9,254.85,255.71,52040316,1.33073E+15
24-09-2019,ITC,255,258,253.8,256,255.96,17167257,4.39409E+14
25-09-2019,ITC,255.1,256.25,242.7,247.55,251.89,20597095,5.18814E+14
26-09-2019,ITC,247.3,251.4,246.25,250.4,249.43,17847616,4.45175E+14
27-09-2019,ITC,250,258,250,252.95,254.55,17535666,4.46378E+14
30-09-2019,ITC,254.75,260.8,249.4,259.85,256.6,20588289,5.28297E+14
01-10-2019,ITC,259.1,262.45,255,255.9,258.41,15440899,3.99001E+14
03-10-2019,ITC,257.7,262.15,256.05,261.65,259.37,12356337,3.20483E+14
04-10-2019,ITC,263,263.9,255.2,257.25,258.07,18085064,4.6672E+14
07-10-2019,ITC,257.5,258,250.7,251.9,254.82,21263568,5.41843E+14
09-10-2019,ITC,251.3,252.2,246.3,247.1,248.56,21503869,5.34491E+14
10-10-2019,ITC,247,247.65,242.65,243.2,244.36,24294966,5.93667E+14
11-10-2019,ITC,243.2,246.2,241.1,243.95,244.16,25072193,6.12167E+14
14-10-2019,ITC,245.45,246.4,243,244.1,244.6,14713799,3.59898E+14
15-10-2019,ITC,245.05,249.2,245.05,247.6,247.71,9989191,2.47437E+14
16-10-2019,ITC,247.4,247.6,242.15,243.65,244.04,16063295,3.92014E+14
17-10-2019,ITC,244,246.7,243.85,245.85,245.51,13649598,3.35108E+14
18-10-2019,ITC,246,247.8,245.1,246.5,246.55,12833554,3.16415E+14
22-10-2019,ITC,245,251.1,244.95,248.9,249.13,18275636,4.55299E+14
23-10-2019,ITC,250.4,251.95,249.05,251.05,250.64,12831461,3.21606E+14
24-10-2019,ITC,252.6,254,247.95,249.05,251.28,16791340,4.21931E+14
25-10-2019,ITC,256.9,257.2,247,247.7,251.46,32591192,8.19537E+14
27-10-2019,ITC,249.95,251.1,249.7,250.4,250.32,3132126,7.84021E+13
29-10-2019,ITC,250.95,255.1,249.55,253.25,253.11,11937562,3.02151E+14
30-10-2019,ITC,256,264,254.3,259.4,259.52,34291157,8.89933E+14
31-10-2019,ITC,260,262.85,256.2,257.65,259.14,16654994,4.31598E+14
01-11-2019,ITC,259.35,263,258.75,261.3,261.29,12571588,3.28478E+14
04-11-2019,ITC,262.95,264.95,260.05,260.75,262.44,7895272,2.07202E+14
05-11-2019,ITC,261,264,258.6,262.9,261.42,10278362,2.68693E+14
06-11-2019,ITC,262.95,263.8,260,261.35,261.74,8857419,2.31834E+14
07-11-2019,ITC,262.9,266.3,262,265.85,264.76,14782434,3.91385E+14
08-11-2019,ITC,264.85,265.45,260,260.5,261.73,11899353,3.11437E+14
11-11-2019,ITC,260.6,262.35,258.8,259.45,260.02,7245151,1.8839E+14
13-11-2019,ITC,258.9,259.25,253.15,253.85,255.69,10269356,2.62582E+14
14-11-2019,ITC,254.1,255.9,253.25,253.9,254.36,8880734,2.25889E+14
15-11-2019,ITC,254.25,255.75,250,250.65,251.81,16741465,4.21573E+14
18-11-2019,ITC,251.45,252.25,248.75,250.75,250.64,7864919,1.97123E+14
19-11-2019,ITC,251.75,251.8,248.8,249.3,249.47,12152981,3.03183E+14
20-11-2019,ITC,249.3,251.3,246.7,250.7,249.47,9978073,2.48925E+14
21-11-2019,ITC,251.4,251.4,245.05,245.7,247.49,10393219,2.57226E+14
22-11-2019,ITC,247.15,252.65,246.65,247.65,249.42,16370384,4.08315E+14
25-11-2019,ITC,247.75,248.4,246.25,247.75,247.31,10586688,2.61819E+14
26-11-2019,ITC,248.65,250.4,247.7,249.15,249.25,19778030,4.92974E+14
27-11-2019,ITC,249.75,250.05,246.6,246.95,247.7,8841620,2.19005E+14
28-11-2019,ITC,247.3,247.95,245.65,246.7,246.7,10992718,2.71191E+14
29-11-2019,ITC,246.75,247.4,245,246.4,246.25,9807979,2.4152E+14
02-12-2019,ITC,246,246.9,244.55,244.95,245.57,9972664,2.44901E+14
03-12-2019,ITC,244.95,245.8,242.65,244.05,244,8129241,1.98355E+14
04-12-2019,ITC,243.5,244.05,242,243.15,243.08,11946661,2.90398E+14
05-12-2019,ITC,243.15,247.5,243.1,246.95,245.82,11265857,2.76941E+14
06-12-2019,ITC,247,247.15,242.5,243.35,244.38,10374270,2.53524E+14
09-12-2019,ITC,243,243.3,241,241.45,241.81,6722758,1.6256E+14
10-12-2019,ITC,241.6,241.7,235,235.6,237.4,15380232,3.65122E+14
11-12-2019,ITC,235.6,238.8,235.6,237.6,237.69,13799825,3.28012E+14
12-12-2019,ITC,238.05,240.2,237.6,238.55,239.08,10307052,2.46424E+14
13-12-2019,ITC,240,242.5,239.2,241.6,240.64,8205457,1.97459E+14
16-12-2019,ITC,243,243.4,236.35,236.9,238.18,12014269,2.86161E+14
17-12-2019,ITC,237.5,241.7,237.5,241.05,240.29,15921196,3.82566E+14
18-12-2019,ITC,240.6,247.35,239.75,245.15,244.68,17134732,4.19252E+14
19-12-2019,ITC,246.05,247.9,243.25,244.35,245.59,9339714,2.29377E+14
20-12-2019,ITC,244.35,245.1,240.15,241.15,242.03,13958336,3.3783E+14
23-12-2019,ITC,242,242.8,238.65,238.9,239.52,19082124,4.57052E+14
24-12-2019,ITC,239,240.2,238.2,238.75,239.06,7896150,1.88767E+14
26-12-2019,ITC,238.9,239.4,236.35,236.8,237.57,14460325,3.43536E+14
27-12-2019,ITC,237.5,238.45,236.45,236.9,237.33,8712539,2.06775E+14
30-12-2019,ITC,238,240.9,237.5,238.2,239.31,13173134,3.15251E+14
31-12-2019,ITC,238.55,238.95,237.4,237.7,238.19,7142051,1.7012E+14
01-01-2020,ITC,238.6,238.6,237.1,238.1,237.85,4208837,1.00108E+14
02-01-2020,ITC,238.2,240.95,238.1,239.85,239.71,8402979,2.01424E+14
03-01-2020,ITC,241,241,238,238.5,238.66,9284478,2.21585E+14
06-01-2020,ITC,237.5,238.3,235,235.1,236.15,7636617,1.80337E+14
07-01-2020,ITC,236.05,237.9,234.6,235.35,235.94,8416741,1.98582E+14
08-01-2020,ITC,234,235.8,233.25,234.2,234.46,7043211,1.65137E+14
09-01-2020,ITC,235.6,236.6,235.05,235.8,235.72,9452653,2.22818E+14
10-01-2020,ITC,237.6,238.75,236.8,238,237.86,9973746,2.3724E+14
13-01-2020,ITC,238.5,240.5,238.25,239.25,239.58,12243639,2.93335E+14
14-01-2020,ITC,240.25,243.8,238.3,243.25,241.86,11843444,2.86449E+14
15-01-2020,ITC,242.55,243,241.1,242.4,242.13,5476729,1.3261E+14
16-01-2020,ITC,242.5,243.9,240.1,240.75,241.88,9369668,2.26636E+14
17-01-2020,ITC,240.75,242.1,239.4,239.95,240.43,7392403,1.77732E+14
20-01-2020,ITC,240.05,243.25,240.05,241.9,241.96,8020816,1.94075E+14
21-01-2020,ITC,241.45,241.45,238,238.45,239.25,9571070,2.28991E+14
22-01-2020,ITC,239.6,239.6,237.1,238.05,238.27,7654918,1.8239E+14
23-01-2020,ITC,238.1,238.75,236.9,237.9,237.67,6120434,1.45465E+14
24-01-2020,ITC,237.4,239.1,237,238.15,238.21,6801874,1.62025E+14
27-01-2020,ITC,237,237.4,234.3,234.6,235.8,6837613,1.61231E+14
28-01-2020,ITC,234.75,235.9,230.5,230.75,232.39,14582907,3.38895E+14
29-01-2020,ITC,231.5,237.65,231.15,236.65,236.14,20469708,4.83376E+14
30-01-2020,ITC,236.95,237,233,234.05,234.92,10394149,2.44184E+14
31-01-2020,ITC,235.75,238.4,234.05,235.15,236.11,18455880,4.35768E+14
01-02-2020,ITC,236.9,239.25,215.5,219,226.82,42268141,9.58736E+14
03-02-2020,ITC,215,216.9,205,207.6,209.48,79764370,1.67089E+15
04-02-2020,ITC,210.8,217.6,209.15,215.65,213.76,35767812,7.64556E+14
05-02-2020,ITC,216.3,217.5,211.5,216.45,215.2,21253607,4.57382E+14
06-02-2020,ITC,218,219.9,211.8,213.55,215.72,27388582,5.9082E+14
07-02-2020,ITC,213.8,215.7,212.75,213.4,214.4,17133407,3.67344E+14
10-02-2020,ITC,214,214.05,210.05,210.55,211.41,9617387,2.03324E+14
11-02-2020,ITC,216.5,216.95,211.8,212.6,213.79,29803784,6.37173E+14
12-02-2020,ITC,213.4,214.8,211.8,213.05,213.35,9928416,2.11822E+14
13-02-2020,ITC,213.05,213.45,211.2,211.9,212.06,9153131,1.94102E+14
14-02-2020,ITC,212.25,212.9,206.8,207.7,209.55,13731692,2.87748E+14
17-02-2020,ITC,208,208.65,204,204.8,205.88,15561953,3.20391E+14
18-02-2020,ITC,204.55,204.6,200.5,203.85,202.08,20934864,4.23052E+14
19-02-2020,ITC,205.25,207.15,203.85,206.7,205.72,9054560,1.86269E+14
20-02-2020,ITC,207,208.55,205.45,207.45,207.21,15592846,3.23098E+14
24-02-2020,ITC,207,207.45,201.8,203,203.98,16594046,3.38483E+14
25-02-2020,ITC,203.8,205.4,201.5,201.8,203.06,15313516,3.10964E+14
